SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber,InternetService_None,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AutoPay,NumServices,TenureBin,HighChargeFlag,Contract_x_Charge,Fiber_x_Charge,ChargesPerTenure,LogMonthlyCharges,LogTotalCharges,IsNewCustomer
0,0,0,6,1,0,0,0,0,1,0,0,0,1,49.5,312.7,0,1,0,0,1,0,0,1,2,0,0,0.0,0.0,44.67142857142857,3.9219733362813143,5.748437115196633,1
0,0,0,19,1,0,0,0,1,1,0,0,0,1,55.0,1046.5,1,1,0,0,1,0,0,1,3,2,0,0.0,0.0,52.325,4.02535169073515,6.9541616517962925,0
0,1,1,69,0,0,1,0,1,0,0,1,2,1,43.95,2960.1,0,0,0,0,1,0,0,1,3,4,0,87.9,0.0,42.287142857142854,3.8055507609176296,7.993316099905515,0
0,1,1,11,1,1,0,0,0,0,0,0,0,1,74.35,834.2,1,1,1,0,0,1,0,0,2,1,0,0.0,74.35,69.51666666666667,4.3221439250725044,6.727671217128374,0
0,1,0,64,1,1,0,1,1,1,1,1,0,1,111.15,6953.4,0,0,1,0,0,1,0,0,7,4,1,0.0,111.15,106.97538461538461,4.719837260966218,8.847129831764855,0
0,1,0,39,1,0,1,0,1,1,1,1,1,1,104.7,4134.85,1,0,1,0,1,0,0,1,6,4,1,104.7,104.7,103.37125,4.660604892876192,8.32744814860604,0
0,0,0,15,1,1,1,0,0,0,0,0,0,1,55.7,899.8,1,0,0,0,0,0,1,0,3,2,0,0.0,0.0,56.2375,4.037774210733707,6.803283257385426,0
0,0,0,25,1,0,0,0,0,0,0,0,0,0,20.6,541.5,0,1,0,1,0,0,1,0,1,3,0,0.0,0.0,20.826923076923077,3.0726933146901194,6.296188085414615,0
0,0,0,6,1,0,0,0,0,0,0,0,2,0,19.65,116.85,0,0,0,1,1,0,0,1,1,0,0,39.3,0.0,16.692857142857143,3.027715319407042,4.76941262938214,1
0,1,0,66,1,1,1,1,1,1,1,1,1,0,115.8,7942.15,0,1,1,0,0,0,0,1,8,4,1,115.8,115.8,118.53955223880597,4.760463070394127,8.980065201007257,0
0,0,0,61,1,1,0,1,1,1,1,1,2,0,88.65,5321.25,0,0,0,0,1,0,0,1,7,4,0,177.3,0.0,85.82661290322581,4.495913200051142,8.579651425255848,0
1,1,0,43,1,1,1,1,0,0,1,0,0,1,94.5,4156.8,0,0,1,0,0,1,0,0,5,4,1,0.0,94.5,94.47272727272728,4.5591262474866845,8.332741367213014,0
0,0,0,12,1,0,0,0,0,0,0,0,0,0,20.1,223.6,0,0,0,1,0,0,1,0,1,1,0,0.0,0.0,17.2,3.0492730404820207,5.414321042304342,0
1,0,0,23,0,0,0,0,0,0,0,1,0,1,34.65,768.45,0,1,0,0,0,0,0,1,1,2,0,0.0,0.0,32.018750000000004,3.573749146860305,6.645675973909861,0
1,1,0,71,0,0,0,1,1,0,1,1,0,1,52.3,3765.05,0,1,0,0,0,0,0,1,4,4,0,0.0,0.0,52.29236111111111,3.975936331171799,8.233781985815103,0
0,0,0,34,1,1,0,0,0,1,1,0,0,0,65.0,2157.5,0,0,0,0,0,0,1,0,4,3,0,0.0,0.0,61.642857142857146,4.189654742026425,7.677168814995532,0
0,0,0,5,1,0,0,0,0,0,0,0,0,0,19.85,108.05,1,0,0,1,1,0,0,1,1,0,0,0.0,0.0,18.008333333333333,3.0373539482448106,4.691806492647638,1
0,1,0,41,0,0,0,1,0,1,0,0,1,0,35.45,1391.65,0,0,0,0,0,0,1,0,2,4,0,35.45,0.0,33.13452380952381,3.5959414584546674,7.238963685928251,0
0,1,1,72,1,0,0,0,0,0,0,0,2,0,19.7,1379.8,0,0,0,1,1,0,0,1,1,4,0,39.4,0.0,18.9013698630137,3.0301337002713233,7.230418320329163,0
1,0,0,14,1,1,0,0,0,0,1,1,0,1,95.6,1273.3,0,1,1,0,0,1,0,0,4,2,1,0.0,95.6,84.88666666666667,4.570578741218473,7.1501522872182335,0
0,0,0,41,1,0,0,0,0,0,0,0,2,1,19.85,810.45,0,0,0,1,0,0,1,0,1,4,0,39.7,0.0,19.29642857142857,3.0373539482448106,6.698822770761891,0
0,1,1,23,1,1,1,0,0,0,0,0,1,0,81.85,1810.85,0,0,1,0,1,0,0,1,3,2,0,81.85,81.85,75.45208333333333,4.417031743872572,7.502103701719397,0
0,1,1,71,1,0,1,1,1,1,1,1,2,0,109.3,7782.85,0,1,1,0,1,0,0,1,7,4,1,218.6,109.3,108.0951388888889,4.703203926259457,8.959806353382119,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.3,70.3,1,0,1,0,0,1,0,0,1,0,0,0.0,70.3,35.15,4.26689632742025,4.26689632742025,1
0,1,0,72,1,1,0,0,0,0,0,0,2,0,25.4,1797.1,0,1,0,1,0,0,1,0,2,4,0,50.8,0.0,24.61780821917808,3.2733640101522705,7.494485830837592,0
0,1,1,6,1,0,0,0,0,0,0,0,0,1,69.8,377.85,0,1,1,0,0,1,0,0,1,0,0,0.0,69.8,53.978571428571435,4.259859000699674,5.937140348377382,1
0,1,1,23,1,0,0,0,0,0,0,0,1,1,20.0,445.3,0,1,0,1,1,0,0,1,1,2,0,20.0,0.0,18.554166666666667,3.044522437723423,6.100991371635224,0
1,1,0,10,1,1,0,0,0,0,0,1,0,0,85.55,851.75,1,1,1,0,0,1,0,0,3,1,0,0.0,85.55,77.43181818181819,4.4607222816222185,6.7484664212987555,0
0,0,0,72,1,0,1,1,1,1,1,1,2,1,109.9,7624.2,0,0,1,0,0,1,0,0,7,4,1,219.8,109.9,104.44109589041096,4.7086288943563215,8.939213830639822,0
0,1,0,7,1,0,1,0,0,0,0,0,0,1,50.3,355.1,0,0,0,0,0,0,0,1,2,1,0,0.0,0.0,44.3875,3.937690752176724,5.875211590283732,0
0,0,1,6,1,0,0,0,1,0,1,1,0,0,94.5,575.45,1,1,1,0,0,0,1,0,4,0,1,0.0,94.5,82.20714285714287,4.5591262474866845,6.356888605678963,1
0,1,1,9,1,0,0,1,0,1,1,1,0,1,101.5,906.85,0,1,1,0,0,1,0,0,5,1,1,0.0,101.5,90.685,4.629862798578463,6.811079166716676,0
0,0,0,12,1,1,0,1,0,0,0,1,0,1,89.15,1057.55,0,0,1,0,0,1,0,0,4,1,0,0.0,89.15,81.35,4.501474949649326,6.964655326114949,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.4,19.4,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,9.7,3.0155349008501706,3.0155349008501706,1
1,1,1,48,0,0,0,1,0,0,0,0,1,0,29.9,1388.75,0,0,0,0,0,0,0,1,1,4,0,29.9,0.0,28.341836734693878,3.4307561839036995,7.236879153833579,0
0,0,0,20,1,0,0,0,0,0,1,0,0,0,78.8,1641.3,0,1,1,0,0,1,0,0,2,2,0,0.0,78.8,78.15714285714286,4.379523504455763,7.403852977343515,0
1,1,0,16,1,1,0,0,0,0,0,1,0,1,85.35,1375.15,1,0,1,0,1,0,0,1,3,2,0,0.0,85.35,80.89117647058823,4.458408804592688,7.22704502417986,0
0,0,0,2,1,0,0,0,0,0,1,0,0,1,79.65,152.7,1,0,1,0,0,0,1,0,2,0,0,0.0,79.65,50.9,4.390118804571218,5.03500265054455,1
0,0,0,10,1,0,0,0,0,0,0,0,1,1,19.3,185.2,0,0,0,1,0,0,1,0,1,1,0,19.3,0.0,16.836363636363636,3.0106208860477417,5.226821364842967,0
1,0,0,2,1,0,0,0,0,0,0,1,0,1,79.6,195.05,1,0,1,0,0,1,0,0,2,0,0,0.0,79.6,65.01666666666667,4.389498649512583,5.27836972873834,1
0,1,1,20,1,1,0,1,0,1,1,0,0,0,96.8,1826.7,0,1,1,0,0,0,1,0,5,2,1,0.0,96.8,86.9857142857143,4.582924577040772,7.510813624760397,0
0,1,0,20,1,0,0,0,0,0,0,0,1,0,20.65,417.5,0,1,0,1,0,0,1,0,1,2,0,20.65,0.0,19.88095238095238,3.075005454448499,6.03667688992953,0
0,1,1,19,1,0,0,0,0,0,0,0,1,0,19.8,344.5,0,1,0,1,0,0,1,0,1,2,0,19.8,0.0,17.225,3.0349529867072724,5.844992643207725,0
1,0,0,19,1,1,1,0,0,0,1,0,0,1,90.6,1660.0,1,1,1,0,0,1,0,0,4,2,1,0.0,90.6,83.0,4.517431271680085,7.415175109613295,0
0,1,0,22,1,0,1,1,0,1,1,1,0,1,104.6,2180.55,0,1,1,0,0,1,0,0,6,2,1,0.0,104.6,94.80652173913045,4.659658371272161,7.687790912310173,0
0,0,0,35,1,1,0,0,0,1,0,0,0,0,80.05,2835.9,0,0,1,0,1,0,0,1,3,3,0,0.0,80.05,78.775,4.395066248181685,7.950467185685669,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,45.15,45.15,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,22.575,3.8318969609488613,3.8318969609488613,1
0,0,0,39,1,1,0,0,0,0,0,0,0,1,73.15,2730.85,0,1,1,0,1,0,0,1,2,4,0,0.0,73.15,68.27125,4.306090068583941,7.91273431435173,0
1,1,0,54,1,0,0,0,1,1,1,1,1,1,99.1,5437.1,0,0,1,0,0,1,0,0,5,4,1,99.1,99.1,98.85636363636364,4.6061696863211745,8.601185014136982,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.2,20.2,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,10.1,3.054001181677967,3.054001181677967,1
0,1,0,66,1,1,1,0,1,0,1,1,2,1,106.05,6981.35,1,1,1,0,1,0,0,1,6,4,1,212.1,106.05,104.19925373134329,4.6732960150356915,8.851140815311464,0
0,0,0,56,1,1,1,0,0,1,1,1,0,1,105.35,5794.45,0,1,1,0,0,0,1,0,6,4,1,0.0,105.35,101.65701754385965,4.666735541646246,8.664828405908269,0
0,0,1,18,1,0,0,0,0,0,0,0,0,1,45.65,747.2,0,1,0,0,1,0,0,1,1,2,0,0.0,0.0,39.32631578947369,3.8426729272933526,6.617670321914046,0
0,1,1,16,1,1,0,1,0,0,0,0,0,1,79.95,1267.95,0,0,1,0,1,0,0,1,3,2,0,0.0,79.95,74.58529411764707,4.393831680123644,7.145945065834913,0
0,0,0,68,1,0,1,0,1,0,0,0,1,1,54.45,3674.95,0,0,0,0,1,0,0,1,3,4,0,54.45,0.0,53.26014492753623,4.015481713796376,8.20956688164205,0
1,1,0,53,1,1,0,0,0,0,0,0,2,0,25.1,1275.6,0,0,0,1,1,0,0,1,2,4,0,50.2,0.0,23.62222222222222,3.261935314328648,7.151955572821957,0
0,1,1,72,1,1,1,0,1,1,1,1,2,0,84.7,5893.9,0,0,0,0,1,0,0,1,7,4,0,169.4,0.0,80.73835616438356,4.450852825603734,8.681842849299175,0
0,0,0,9,1,1,0,0,0,0,0,0,0,1,75.85,724.65,0,1,1,0,0,1,0,0,2,1,0,0.0,75.85,72.465,4.341855469984605,6.587067804916372,0
0,0,0,30,1,0,1,0,0,0,0,0,0,1,48.8,1536.75,0,0,0,0,0,0,1,0,2,3,0,0.0,0.0,49.57258064516129,3.9080149840306073,7.338075588088477,0
0,0,0,36,1,1,0,1,0,0,1,1,0,1,99.15,3615.6,1,0,1,0,0,1,0,0,5,3,1,0.0,99.15,97.71891891891892,4.606669062111827,8.19328963695088,0
0,0,0,18,0,0,0,0,1,1,0,0,0,1,35.2,607.3,0,0,0,0,0,1,0,0,2,2,0,0.0,0.0,31.963157894736838,3.5890591188317256,6.41066818132666,0
1,1,1,55,1,1,1,0,1,1,1,0,1,0,76.25,4154.55,0,0,0,0,0,1,0,0,6,4,0,76.25,0.0,74.18839285714286,4.347046915777855,8.332200069167115,0
0,1,0,39,0,0,1,0,1,0,1,1,0,0,55.9,2184.35,1,0,0,0,0,1,0,0,4,4,0,0.0,0.0,54.60875,4.041295341132285,7.689531277768115,0
0,0,0,21,1,1,0,1,0,0,0,0,0,1,82.35,1852.85,1,1,1,0,0,1,0,0,3,2,0,0.0,82.35,84.22045454545454,4.423048609196803,7.525019836703854,0
0,0,0,2,0,0,0,1,1,1,0,0,0,1,40.4,77.15,1,1,0,0,1,0,0,1,3,0,0,0.0,0.0,25.71666666666667,3.7232808808312687,4.358630056867486,1
1,0,0,33,1,1,0,0,0,0,0,0,1,1,24.9,847.8,0,1,0,1,0,0,0,1,2,3,0,24.9,0.0,24.935294117647057,3.254242968705492,6.743823587299773,0
0,1,0,44,0,0,0,1,1,0,1,1,2,0,54.3,2390.45,0,1,0,0,0,0,0,1,4,4,0,108.6,0.0,53.121111111111105,4.012772908528289,7.779655155521484,0
0,1,1,30,1,0,1,0,0,1,0,1,0,0,66.3,1923.5,0,0,0,0,0,0,0,1,4,3,0,0.0,0.0,62.04838709677419,4.209160236650682,7.562421472723801,0
0,1,0,71,1,0,0,0,0,0,0,0,2,1,20.9,1493.2,0,0,0,1,0,0,0,1,1,4,0,41.8,0.0,20.73888888888889,3.086486636822455,7.3093462255417005,0
0,0,0,4,1,1,0,0,0,0,0,0,0,0,75.35,338.1,1,0,1,0,0,1,0,0,2,0,0,0.0,75.35,67.62,4.335328031664641,5.826295049131593,1
0,0,1,35,1,0,0,0,1,0,1,0,1,1,85.15,3030.6,1,1,1,0,0,1,0,0,3,3,0,85.15,85.15,84.18333333333334,4.456089962973938,8.016845811937873,0
0,1,0,1,1,0,0,0,1,0,0,0,0,0,75.35,75.35,0,1,1,0,1,0,0,1,2,0,0,0.0,75.35,37.675,4.335328031664641,4.335328031664641,1
1,1,0,23,1,1,0,1,1,0,1,1,0,1,104.45,2184.85,0,1,1,0,0,1,0,0,6,2,1,0.0,104.45,91.03541666666666,4.658236906924784,7.689760047900884,0
0,0,1,22,0,0,0,0,1,0,1,1,1,1,49.45,1031.4,0,0,0,0,1,0,0,1,3,2,0,49.45,0.0,44.84347826086957,3.920982746799618,6.939641467844459,0
0,0,1,49,1,0,0,0,0,0,0,0,1,0,19.45,921.3,0,0,0,1,1,0,0,1,1,4,0,19.45,0.0,18.426,3.017982882488811,6.826870550241673,0
0,1,1,42,1,0,0,0,1,0,1,1,0,1,92.15,3875.4,0,0,1,0,0,1,0,0,4,4,1,0.0,92.15,90.12558139534885,4.5342110970475975,8.262662166860395,0
0,1,1,33,1,0,0,0,1,0,1,1,1,1,93.8,3124.5,1,0,1,0,0,1,0,0,4,3,1,93.8,93.8,91.8970588235294,4.551769409260976,8.047349549371868,0
0,1,1,7,1,0,0,0,0,0,0,0,2,0,19.85,144.15,0,0,0,1,0,0,1,0,1,1,0,39.7,0.0,18.01875,3.0373539482448106,4.977767690470639,0
0,1,1,67,1,1,1,0,1,1,0,1,1,1,100.25,6689.0,0,0,1,0,0,0,0,1,6,4,1,100.25,100.25,98.36764705882354,4.617592705986649,8.808369153122275,0
0,0,0,15,1,1,0,1,0,1,0,1,0,0,95.7,1451.1,0,1,1,0,0,1,0,0,5,2,1,0.0,95.7,90.69375,4.571613402459248,7.280766063536691,0
0,1,0,67,1,1,0,1,1,0,0,1,2,1,93.15,6368.2,0,1,1,0,0,1,0,0,5,4,1,186.3,93.15,93.64999999999999,4.544889255103161,8.759229151982272,0
0,1,1,53,1,0,1,1,0,1,1,0,2,1,69.7,3729.6,0,1,0,0,0,0,1,0,5,4,0,139.4,0.0,69.06666666666666,4.258445572902527,8.224324357610461,0
0,1,1,21,1,0,0,0,0,0,0,0,1,0,19.8,350.1,0,1,0,1,0,0,1,0,1,2,0,19.8,0.0,15.913636363636364,3.0349529867072724,5.861071083174386,0
0,1,1,40,1,0,1,1,0,1,0,1,0,1,71.35,2847.2,0,0,0,0,0,0,1,0,5,4,0,0.0,0.0,69.44390243902438,4.281515453077493,7.954442494785328,0
0,1,1,22,1,0,0,0,0,0,0,0,1,0,20.75,452.35,0,0,0,1,0,0,0,1,1,2,0,20.75,0.0,19.667391304347827,3.079613757534693,6.116664454092065,0
0,0,0,39,0,0,0,0,0,1,0,1,0,1,40.6,1494.5,0,1,0,0,0,1,0,0,2,4,0,0.0,0.0,37.3625,3.728100167267218,7.310215878070003,0
0,0,0,45,1,0,0,0,0,0,0,0,1,1,20.4,930.45,1,1,0,1,0,1,0,0,1,4,0,20.4,0.0,20.22717391304348,3.0633909220278057,6.836742511735718,0
0,1,0,2,1,0,0,0,0,0,0,0,0,0,20.35,41.85,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,13.950000000000001,3.0610517396746335,3.7577056450437887,1
0,1,1,57,1,0,0,0,0,0,0,0,2,0,19.75,1272.05,0,0,0,1,0,0,0,1,1,4,0,39.5,0.0,21.931896551724137,3.0325462466767075,7.1491708750837955,0
0,1,1,8,1,0,0,0,0,0,1,0,0,1,54.4,475.1,0,1,0,0,0,1,0,0,2,1,0,0.0,0.0,52.78888888888889,4.014579593753238,6.1656279162004735,0
1,1,0,7,1,1,1,1,0,0,0,1,0,1,94.7,673.1,1,1,1,0,1,0,0,1,5,1,1,0.0,94.7,84.1375,4.5612182984589085,6.513378467859393,0
0,0,0,6,0,0,0,1,0,0,0,0,0,1,30.5,208.7,1,1,0,0,1,0,0,1,1,0,0,0.0,0.0,29.814285714285713,3.449987545831587,5.345677937907874,1
0,1,1,7,1,0,0,0,0,0,0,0,0,0,20.45,150.75,0,0,0,1,0,0,1,0,1,1,0,0.0,0.0,18.84375,3.065724645374026,5.022234429939608,0
0,0,0,49,1,1,0,0,0,1,1,0,2,1,66.15,3199.0,0,1,0,0,0,0,0,1,4,4,0,132.3,0.0,63.98,4.206928922969246,8.070906088787819,0
0,0,0,65,1,1,1,1,0,1,0,0,1,1,89.85,5844.65,0,0,1,0,0,1,0,0,5,4,0,89.85,89.85,88.55530303030302,4.50920979484218,8.673453073882332,0
0,0,0,55,1,0,0,0,0,0,0,0,1,0,45.05,2462.6,0,0,0,0,0,0,0,1,1,4,0,45.05,0.0,43.975,3.829727762701316,7.809378973812888,0
0,1,1,71,1,1,1,1,1,1,1,1,2,0,86.85,6263.8,0,1,0,0,0,0,0,1,8,4,0,173.7,0.0,86.99722222222222,4.4756308146331065,8.742701943436728,0
0,0,0,35,1,1,1,1,1,1,0,0,0,1,96.75,3403.4,0,1,1,0,0,0,1,0,6,3,1,0.0,96.75,94.53888888888889,4.582413198865475,8.132823991602805,0
1,0,0,3,1,1,0,0,0,0,0,0,0,1,77.0,237.75,1,1,1,0,0,1,0,0,2,0,0,0.0,77.0,59.4375,4.356708826689592,5.47541697936084,1
0,0,1,11,1,0,0,0,0,0,0,0,0,0,20.1,221.35,1,0,0,1,1,0,0,1,1,1,0,0.0,0.0,18.445833333333333,3.0492730404820207,5.404252716956705,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,75.3,75.3,1,0,1,0,0,1,0,0,2,0,0,0.0,75.3,37.65,4.334672938290411,4.334672938290411,1
0,0,0,17,1,1,1,1,1,1,1,0,0,1,106.65,1672.1,0,1,1,0,0,0,0,1,7,2,1,0.0,106.65,92.89444444444445,4.678885223810372,7.422433472063617,0
0,1,0,72,1,1,1,0,1,1,1,1,2,1,110.15,7881.2,0,0,1,0,1,0,0,1,7,4,1,220.3,110.15,107.96164383561644,4.710880640410205,8.972362331703517,0
0,1,1,28,1,0,1,0,0,0,0,1,1,1,82.85,2320.8,0,0,1,0,0,0,0,1,3,3,0,82.85,82.85,80.02758620689656,4.429029488269218,7.750098025903935,0
0,1,0,18,1,0,0,0,0,0,0,0,2,0,20.1,370.5,0,0,0,1,0,0,1,0,1,2,0,40.2,0.0,19.5,3.0492730404820207,5.917548864157814,0
1,1,0,40,1,0,0,1,0,1,1,1,1,1,99.2,4062.2,1,0,1,0,1,0,0,1,5,4,1,99.2,99.2,99.0780487804878,4.607168188650764,8.309726119487035,0
0,0,0,52,1,0,0,0,1,0,0,1,0,1,59.45,3043.7,0,0,0,0,0,1,0,0,3,4,0,0.0,0.0,57.42830188679245,4.101816577060802,8.021157653122883,0
0,1,0,47,1,0,0,1,0,0,1,0,0,1,58.6,2723.4,0,0,0,0,0,0,0,1,3,4,0,0.0,0.0,56.737500000000004,4.087655574071304,7.910003499367163,0
0,0,0,23,1,0,0,0,1,0,0,0,0,0,49.7,1081.25,0,0,0,0,1,0,0,1,2,2,0,0.0,0.0,45.052083333333336,3.9259259105971376,6.98679748632209,0
0,1,1,66,1,0,1,1,1,1,0,0,2,0,65.85,4097.05,0,1,0,0,0,0,1,0,5,4,0,131.7,0.0,61.150000000000006,4.202451303547952,8.318266529798107,0
0,0,0,8,1,1,0,0,0,0,0,0,0,1,73.5,632.2,0,0,1,0,0,1,0,0,2,1,0,0.0,73.5,70.24444444444445,4.310799125385514,6.450786328006857,0
1,0,0,47,1,0,1,0,0,0,0,1,0,0,85.5,4042.3,1,1,1,0,0,0,1,0,3,4,0,0.0,85.5,84.21458333333334,4.460144413937834,8.304816469212922,0
0,0,0,7,1,0,0,0,0,0,0,0,0,0,20.05,164.85,1,0,0,1,0,0,1,0,1,1,0,0.0,0.0,20.60625,3.0469005601283903,5.111083765393062,0
0,1,1,71,1,1,1,1,1,1,1,1,2,0,113.65,8166.8,0,0,1,0,1,0,0,1,8,4,1,227.3,113.65,113.42777777777778,4.741884009303914,9.007954873746483,0
1,0,0,50,1,1,1,1,0,0,0,0,0,1,83.4,4113.7,0,0,1,0,0,1,0,0,4,4,0,0.0,83.4,80.66078431372549,4.4355674016019115,8.322321206443823,0
0,1,0,46,1,0,1,1,1,1,0,0,2,0,65.65,3047.15,0,1,0,0,0,0,1,0,5,4,0,131.3,0.0,64.83297872340425,4.199455046624718,8.022290128194062,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.4,70.4,1,1,1,0,0,1,0,0,1,0,0,0.0,70.4,35.2,4.268297869345539,4.268297869345539,1
0,0,0,66,0,0,1,0,1,1,1,1,2,1,61.35,4193.4,0,0,0,0,0,0,0,1,5,4,0,122.7,0.0,62.58805970149253,4.132763672126045,8.341505581258323,0
0,1,0,42,1,1,0,0,1,1,0,0,0,1,85.9,3729.75,0,0,1,0,1,0,0,1,4,4,0,0.0,85.9,86.73837209302326,4.464758032271346,8.224364564811577,0
0,0,0,5,1,0,0,0,0,1,0,0,0,1,75.65,399.45,0,0,1,0,0,0,1,0,2,0,0,0.0,75.65,66.575,4.339249605317823,5.992588914769692,1
0,1,1,7,1,0,1,0,0,0,0,0,1,1,49.75,331.3,1,1,0,0,0,1,0,0,2,1,0,49.75,0.0,41.4125,3.926911617921897,5.806038175360548,0
0,0,0,29,1,1,0,1,1,0,0,1,1,0,70.9,1964.6,0,1,0,0,1,0,0,1,5,3,0,70.9,0.0,65.48666666666666,4.275276264727001,7.583552821206969,0
0,1,1,27,1,0,0,1,0,0,0,0,0,0,49.85,1336.15,0,0,0,0,0,0,1,0,2,3,0,0.0,0.0,47.71964285714286,3.928880122494569,7.198295762282399,0
1,0,0,15,1,0,0,1,0,0,0,0,0,1,75.3,1147.45,1,0,1,0,1,0,0,1,2,2,0,0.0,75.3,71.715625,4.334672938290411,7.046168486135763,0
0,1,1,25,1,0,0,0,0,0,0,0,2,0,20.1,486.05,0,0,0,1,0,0,1,0,1,3,0,40.2,0.0,18.69423076923077,3.0492730404820207,6.188366787216965,0
0,1,0,11,1,1,0,0,0,0,1,1,0,1,94.0,1078.9,1,0,1,0,0,1,0,0,4,1,1,0.0,94.0,89.90833333333335,4.553876891600541,6.984623723238714,0
0,1,0,57,1,1,1,1,1,1,1,0,0,1,103.05,5925.75,0,1,1,0,0,1,0,0,7,4,1,0.0,103.05,102.16810344827586,4.644871552839644,8.687231281043342,0
0,0,0,67,1,1,1,1,1,1,1,1,1,1,118.35,7804.15,1,1,1,0,0,0,0,1,8,4,1,118.35,118.35,114.76691176470588,4.782060352784839,8.962539051214572,0
1,1,0,47,1,1,0,0,1,0,1,1,0,0,99.7,4747.2,0,0,1,0,0,1,0,0,5,4,1,0.0,99.7,98.89999999999999,4.612145799724517,8.465520877841568,0
0,0,0,13,1,0,0,0,0,0,1,0,0,1,81.9,1028.9,0,0,1,0,0,0,1,0,2,2,0,0.0,81.9,73.49285714285715,4.417635062141249,6.937216989131756,0
0,0,0,8,0,0,1,0,0,0,0,0,0,1,30.45,226.45,1,1,0,0,0,1,0,0,1,1,0,0.0,0.0,25.16111111111111,3.4483989831464497,5.426930434016013,0
0,1,0,44,1,1,0,0,0,0,1,1,0,1,96.1,4364.1,1,0,1,0,0,1,0,0,4,4,1,0.0,96.1,96.98,4.575741375297279,8.38139637751873,0
0,1,1,71,1,1,1,0,0,0,1,0,1,1,66.2,4692.55,0,1,0,0,0,1,0,0,4,4,0,66.2,0.0,65.17430555555556,4.207673247529104,8.45394450475109,0
1,1,0,24,1,1,0,1,1,0,1,1,0,1,104.25,2433.9,1,1,1,0,0,1,0,0,6,2,1,0.0,104.25,97.35600000000001,4.656338472562491,7.79766096691158,0
1,0,0,15,1,1,0,1,0,0,0,0,0,1,80.2,1217.25,1,1,1,0,0,1,0,0,3,2,0,0.0,80.2,76.078125,4.396915247167632,7.1051706817236155,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,9.875,3.0325462466767075,3.0325462466767075,1
1,0,0,2,1,1,0,0,0,0,0,0,0,1,72.6,154.3,0,1,1,0,0,0,1,0,2,0,0,0.0,72.6,51.43333333333334,4.298645025734831,5.045358730154642,1
1,0,0,55,1,1,1,1,1,1,1,1,0,1,116.5,6382.55,0,1,1,0,0,1,0,0,8,4,1,0.0,116.5,113.97410714285715,4.7664383335842135,8.761479647923393,0
1,0,0,71,1,1,0,1,0,1,1,1,2,1,106.8,7623.2,0,1,1,0,0,1,0,0,6,4,1,213.6,106.8,105.87777777777778,4.680277658474897,8.939082677938543,0
0,1,1,50,1,1,0,0,0,0,0,0,2,0,24.95,1261.45,0,1,0,1,0,0,1,0,2,4,0,49.9,0.0,24.734313725490196,3.2561716096118976,7.140809556404862,0
0,0,0,1,1,0,0,0,0,0,1,1,0,1,89.25,89.25,0,1,1,0,0,1,0,0,3,0,0,0.0,89.25,44.625,4.502583597212991,4.502583597212991,1
0,0,0,5,1,0,0,0,0,0,0,0,0,1,19.25,86.05,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,14.341666666666667,3.0081547935525483,4.466482666214198,1
0,0,0,66,1,1,1,1,1,1,1,0,1,1,104.55,6779.05,0,0,1,0,0,0,0,1,7,4,1,104.55,104.55,101.17985074626866,4.65918477429433,8.821739755538518,0
0,1,1,49,1,0,1,1,1,1,1,1,1,1,87.2,4345.0,0,0,0,0,0,0,1,0,7,4,0,87.2,0.0,86.9,4.4796069630127455,8.377011160816375,0
1,1,0,3,0,0,0,1,0,0,0,0,0,1,30.75,82.85,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,20.7125,3.457892725338701,4.429029488269218,1
0,1,1,66,1,1,0,0,0,0,0,0,1,1,25.7,1714.55,0,1,0,1,1,0,0,1,2,4,0,25.7,0.0,25.590298507462688,3.2846635654062037,7.447489007895335,0
0,0,1,11,1,1,0,0,0,0,0,1,0,0,86.2,893.2,0,1,1,0,0,1,0,0,3,1,0,0.0,86.2,74.43333333333334,4.468204330914934,6.79592946379988,0
0,0,0,28,0,0,0,0,0,1,0,0,0,1,30.1,810.85,0,1,0,0,1,0,0,1,1,3,0,0.0,0.0,27.96034482758621,3.4372078191851885,6.6993155940331235,0
0,1,0,65,1,1,1,1,1,0,1,0,2,1,99.35,6347.55,0,1,1,0,0,1,0,0,6,4,1,198.7,99.35,96.175,4.608664075242347,8.755981719355022,0
